  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029440 99999 191307090600 090   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1006.6 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307091300 090  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   68 **** 1005.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307092000 090   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1004.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307100600 090  16 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   65 **** 1001.9 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307101300 090  11 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   79 **** 1001.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307102000 090   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   70 **** 1001.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307110600 110   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   71 **** 1002.7 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307111300 110  16 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   81 **** 1002.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307112000 110   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   71 **** 1002.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307120600 090  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   68 **** 1003.9 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307121300 090   9 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   80 **** 1003.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307122000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1004.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307130600 340   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   66 **** 1003.9 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307131300 090   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   76 **** 1002.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307132000 090   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1003.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307140600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1000.6 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307141300 110   7 *** *** OVC * * *  0.0 60 ** ** ** ** ** ** ** *   68 ****  999.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307142000 050   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   66 ****  997.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307150600 070  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   68 ****  994.8 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307151300 070   5 *** *** BKN * * *  0.0 17 ** ** ** ** ** ** ** *   70 ****  992.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307152000 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   66 ****  991.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307160600 090   2 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   65 ****  991.1 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307161300 110  11 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   75 ****  991.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307162000 180   2 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   67 ****  993.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307170600 090   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   69 ****  995.2 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307171300 090   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   76 ****  995.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307172000 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   65 ****  998.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307180600 090   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   67 ****  999.0 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307181300 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   78 ****  997.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307182000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   63 ****  998.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307190600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   65 ****  997.1 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307191300 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   67 ****  996.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307192000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   65 ****  995.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307200600 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   63 ****  995.2 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307201300 250   2 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   74 ****  996.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307202000 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   64 ****  998.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307210600 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   66 **** 1000.8 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307211300 110   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   78 **** 1000.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307212000 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   70 **** 1000.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307220600 090  16 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   70 **** ****** ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307221300 090  24 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   78 **** 1000.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307222000 090   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   70 **** 1002.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307230600 090   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   69 **** 1004.6 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307231300 110   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   80 **** 1005.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307232000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   69 **** 1006.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307240600 340   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1008.6 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307241300 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   77 **** 1007.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307242000 340   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   68 **** 1007.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307250600 050   9 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1009.0 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307251300 320   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   71 **** 1008.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307252000 050   2 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1008.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307260600 020   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1009.0 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307261300 230   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   66 **** 1007.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307262000 340   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1007.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307270600 050  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1009.6 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307271300 360   7 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1008.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307272000 360   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1007.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307280600 070   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1004.2 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307281300 090  11 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   65 ****  998.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307282000 090   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   56 ****  994.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307290600 090  26 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   55 ****  994.8 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307291300 070  19 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   60 ****  997.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307292000 050   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1000.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307300600 340   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1002.3 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307301300 050   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   69 **** 1002.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307302000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1004.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307310600 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1005.8 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191307311300 270   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   73 **** 1005.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191307312000 290   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1006.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308010600 250   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1006.8 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308011300 270   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   74 **** 1006.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308012000 360   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   64 **** 1005.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308020600 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1007.1 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308021300 290   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   66 **** 1006.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308022000 270   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1006.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308030600 230  16 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   62 ****  999.5 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308031300 270  19 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   76 ****  995.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308032000 230   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   64 ****  991.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308040600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   62 ****  990.6 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308041300 230   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   71 ****  992.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308042000 230   5 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   59 ****  992.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308050600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  992.0 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308051300 180   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   67 ****  991.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308052000 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   57 ****  991.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308060600 230   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   55 ****  988.8 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308061300 270  19 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   60 ****  991.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308062000 200   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  994.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308070600 140   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   52 ****  994.6 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308071300 270   7 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   57 ****  994.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308072000 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  995.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308080600 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   52 ****  991.8 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308081300 160  11 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   61 ****  990.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308082000 230   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   52 ****  992.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308090600 090   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  994.7 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308091300 110   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  997.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308092000 180   7 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   54 ****  999.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308100600 180   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1001.8 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308101300 230   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1004.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308102000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   55 **** 1007.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308110600 090   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1008.0 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308111300 110   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   69 **** 1007.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308112000 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1007.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308120600 090   5 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1005.8 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308121300 090   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   69 **** 1003.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308122000 090   2 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   57 **** 1003.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308130600 050   2 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   56 ****  999.4 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308131300 090   2 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   59 ****  999.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308132000 110   5 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   57 **** 1002.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308140600 090   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1000.7 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308141300 090  16 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   56 **** 1002.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308142000 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   51 **** 1007.1 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308150600 090   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1011.4 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308151300 090   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1013.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308152000 ***   0 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   58 **** 1013.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308160600 070   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   55 **** 1013.5 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308161300 090  11 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   57 **** 1012.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308162000 090   7 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   55 **** 1011.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308170600 070   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1008.0 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308171300 090  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1007.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308172000 050  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1006.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308180600 090   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1005.1 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308181300 090  11 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1004.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308182000 050   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1004.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308190600 050   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1002.7 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308191300 090   5 *** *** OVC * * *  0.0 60 ** ** ** ** ** ** ** *   64 **** 1002.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308192000 090   5 *** *** OVC * * *  0.0 60 ** ** ** ** ** ** ** *   61 **** 1001.5 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308200600 140   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   55 **** 1001.2 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308201300 090   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   67 **** 1001.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308202000 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1000.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308210600 090   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   60 ****  999.9 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308211300 ***   0 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   63 **** 1000.7 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308212000 ***   0 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   61 **** 1000.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308220600 090   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   59 ****  999.1 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308221300 110   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   63 ****  997.9 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308222000 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   57 ****  998.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308230600 140   7 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   55 ****  994.0 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308231300 230  19 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 ****  998.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308232000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   54 **** 1002.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308240600 ***   0 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1005.2 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308241300 200   7 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   74 **** 1006.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308242000 200   7 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   64 **** 1006.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308250600 160   5 *** *** OVC * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1007.6 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308251300 180   7 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   73 **** 1007.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308252000 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   62 **** 1008.6 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308260600 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1010.7 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308261300 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   71 **** 1010.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308262000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1011.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308270600 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   55 **** 1010.7 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308271300 270   2 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   70 **** 1009.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308272000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1010.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308280600 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   52 **** 1012.3 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308281300 320   2 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   70 **** 1012.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308282000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   58 **** 1011.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308290600 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   53 **** 1012.2 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308291300 230   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   72 **** 1012.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308292000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   60 **** 1012.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308300600 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1013.9 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308301300 140   5 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   75 **** 1012.8 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308302000 ***   0 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   63 **** 1012.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308310600 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   59 **** 1010.3 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191308311300 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   72 **** 1009.2 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191308312000 ***   0 *** *** CLR * * *  0.0 ** ** ** ** ** ** ** ** *   61 **** 1008.3 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191309010600 ***   0 *** *** SCT * * *  0.0 ** ** ** ** ** ** ** ** *   56 **** 1006.3 ***** ****** *** *** ***** ***** ***** *****  0 
029440 99999 191309011300 270   5 *** *** BKN * * *  0.0 ** ** ** ** ** ** ** ** *   72 **** 1004.4 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191309012000 ***   0 *** *** SCT * * *  0.0 13 ** ** ** ** ** ** ** *   65 **** 1004.0 ***** ****** *** *** ***** ***** ***** ***** ** 
029440 99999 191309020600 050   5 *** *** OVC * * *  0.0 62 ** ** ** ** ** ** ** *   53 **** 1005.8 ***** ****** *** *** ***** ***** ***** *****  0 
